attendance,study_hours,prev_marks,assignment,internal,predicted_score
92.13742030905345,8.79339662149637,25.447267054890162,25.631382348287563,14.514852176645483,85
62.91254828057399,9.421856164554255,28.981056065743996,22.558960789192206,28.166718449072345,65
60.90464259955711,7.77979759405971,29.061977738509963,26.445044896499585,25.67756798744847,65
57.22644743389586,1.0495695928843716,17.531176463213402,14.818213368772813,7.980320783729908,40
60.88910064743033,0.19433672233891508,17.01887533333167,17.210712622295762,10.13903487930196,40
90.10540488557118,6.316902183875929,30.276076033270254,16.65176614928709,30.980677444901538,65
89.38460878653056,3.3400571842830873,33.76242090114497,31.05869385090345,29.995368705225935,65
57.68841270870632,1.3864471553604323,13.731257230986497,10.287704485339653,19.553624577307065,40
59.79871020187862,1.5595785208631232,17.676260406257274,9.898939914793107,14.152802215777767,40
91.64205614470053,7.004771900796902,83.0545691574148,59.09144475312531,75.59273327840702,65
88.5104629455835,6.198041180067598,81.39855087823334,64.9185803411131,77.37033385081227,65
61.11474872213528,3.2292917024677186,42.651705432026816,36.50670399315625,39.88894477154285,40
59.64076484160118,1.4857809013389403,33.86847688671464,26.721986618832112,29.880570101603222,40
89.02407966662662,7.410132308915718,23.462767772265675,15.678770443821128,22.17376176016901,65
90.42237597203561,9.623760703334897,27.633907110618747,17.311394892492352,22.07883022134883,65
60.031128071563316,0.7715719887749757,8.250762149624196,3.9936043612072734,5.485727723209557,40
60.046600653481214,0.17385731966970652,9.490123093209563,3.2633933963404127,15.754153299379887,40
90.66327091971866,7.32947864089096,37.27089936411125,28.658441462019347,36.86799038242398,65
91.63341859832094,6.392887163063172,39.940599624253956,35.72175338182527,31.032149230359213,65
89.92374657596523,9.39161849125109,33.07809178904486,29.229695388105085,27.485839493995,65
91.55122701705785,9.978356546898455,31.486237343804145,25.93915477767899,33.75889391070878,65
92.5417994509918,9.50302876216313,13.50693795269278,8.794707857046415,14.608874091712297,65
88.69339605294616,7.809315464122173,15.038587480135874,7.76914527774139,11.64764968105503,65
90.19503815550283,13.61682806576178,47.601770064484896,39.80602663959045,39.52744879820783,65
91.6917289591584,12.297535330151579,38.00795077108026,28.67052069940416,32.823657098220835,65
89.99411666316739,11.587144144305082,16.421548667583473,19.11527177949624,10.198505607553972,85
90.57426950227375,12.537971710504436,26.581739887056603,22.38179088107783,25.542796403394984,85
87.63301179494898,8.21177906516767,14.394772470781191,9.283627206304836,11.2883212586724,85
91.47921053448168,7.442785137905773,25.903342894711255,20.109273849130297,20.046989174988738,85
60.800118485944566,5.146649302731864,12.44757964267843,3.9374593673061327,8.893994616995245,40
59.26074044662026,2.8098673329604997,11.902735296740229,4.811230405786916,9.545192888713547,40
61.19075420250956,0.0,4.800925566381019,10.107131820712292,1.0842462015988334,40
58.2582103341463,0.49812048288086197,10.511969225621842,5.800143521908699,9.669449130479114,40
92.79180715246548,13.379138684062848,14.8247387547255,6.497832183583055,8.913653001316048,65
87.6642238542786,10.390978945797176,20.515219634898425,11.803253924521073,14.485053501508968,65
88.25946585147173,9.526347513805572,29.337807345030676,22.51975552804765,20.78578098240513,85
92.67065829030656,8.488299327961721,32.90737276412529,23.35557516020816,23.527770184091924,85
91.20834779040624,5.896267157401269,31.63830172748208,24.073390883321053,30.148781456245864,65
92.59141358103157,7.8521777311484975,24.036757244313126,17.836947732615176,17.495153305051016,65
86.58312605036737,7.510184289594506,41.29195438199023,34.937911125027405,33.46968232781948,85
88.63144301836266,8.99197109369039,45.406425523712095,35.87059284252774,37.28603151155221,85
58.51952951424907,6.597385872690374,23.215662399131624,28.24029938998963,18.35687326343616,65
63.683140016054196,11.863994444156546,34.72021012091415,22.551564073117696,21.522495614193623,65
88.69633084898203,4.513676938749709,58.32756749133472,41.84062378115294,51.071797986853554,85
89.37459319020353,7.700878410603743,52.97531869810069,42.77195321889905,53.080369689219054,85
87.9339158411312,9.869576054122666,40.69171822697119,40.76960869298859,41.41055388000261,85
89.40137163936964,8.043481163814,42.19581750201458,32.75107337508802,41.88891003270857,85
59.504098109038885,2.3068574335830427,37.3123867208056,24.425718600670844,30.44994581362354,65
59.08010560418743,3.1344063127860387,38.987035696884966,28.57750004116001,37.4503397838566,65
89.56310802471947,7.760465214041741,61.2825792675653,48.54399520360026,56.09017355200595,85
96.3154093094274,12.830715085851198,51.995787150230555,41.76897491109624,48.81413623239679,85
88.87370774587158,0.0,26.676301770161196,26.685844944739163,24.433082794910458,65
89.80040906017308,1.2394594747156782,31.16490398791798,23.347457943933,33.342899265468276,65
60.07518340333883,1.739118465920034,62.22121163654208,45.36146973838575,60.642527306758794,40
58.38280706355457,0.0,54.26684909445204,45.10604177625964,46.873095153468384,40
58.61620391902716,1.7069609750886947,41.59947668675896,34.52725477662696,37.39657685314922,40
62.21303596463827,0.0,27.93930523816993,27.092047665940697,26.305085199400754,40
62.88253084766718,10.341221733481753,46.80974187764563,43.7795726571419,46.05876401385476,65
63.47274368065516,6.0134899755843465,56.33933719728734,44.26113000678388,51.63588720377275,65
64.4060662036875,1.3526057528287114,63.56348483536338,43.450382814053356,55.06133453535965,40
62.60966950821351,2.6753405697726,61.269407516353304,46.02593547774608,57.97897472867607,40
56.7625464436056,1.810414148450258,59.70301358666077,44.88065211047344,54.85194620667524,40
61.12243396952144,0.0,55.016546257151575,50.3559242677301,46.1047867655745,40
89.54334638882338,14.284580899353308,44.25969307457836,28.850180388059194,30.37443140495059,85
89.13958608261018,10.262707496495475,46.829779694724955,39.56768951549191,45.99104817013381,85
86.59953396103624,4.65151143410837,50.44334297534829,38.36686332246343,39.45071420227084,85
89.18597809432788,9.309728352417208,45.580127808812804,39.485076241245416,46.62291487495483,85
91.25781607532934,4.481826300196163,64.10636531018662,49.17138719669195,57.8528876883745,65
90.60855894362855,8.341865051490124,59.70138229747049,43.456761920701844,53.57173549985694,65
55.95940269764174,1.1851416196535993,11.639953872201747,4.4562951273410665,1.9028157437246627,40
58.79041215557361,0.08611295230550065,8.740790370035542,9.289871830163523,1.9363063403720302,40
59.746111413097836,4.370768796200993,45.84109592015036,38.031065650850046,40.632414630848366,65
61.80081468808872,10.38692302608807,45.67513763361524,41.72542569602233,41.7853864222847,65
88.18760386660684,6.292186042703559,48.45734592827338,42.46780202895914,33.378281717436074,85
86.18658563858412,4.825962702876083,50.149471585177,42.7830815510659,53.15133695079094,85
93.98967586996261,8.089885086613329,54.0344274816055,42.14271782177072,40.977804419334085,85
90.80682128589835,10.404696761635584,72.62644289409265,58.93522300474025,69.27187913955021,85
92.20900238648669,4.198035501778323,69.84531842630727,51.304271716475924,60.000636497124376,65
87.71758634475403,8.895679977620725,75.53576010972117,54.837618095843766,59.94892143177158,65
87.1333607352603,9.86744582037447,91.65872751071092,71.52134801026631,79.95241891591422,85
94.60740322733078,7.307998425808639,92.85179619328069,81.20823082659977,84.47628995063415,85
65.2855889705253,7.717385765091693,33.18829954400172,29.56291144796989,35.87939689016219,65
62.439454208619836,5.41897195636939,31.14392302919742,20.54167829793824,21.06106115636346,65
90.98378062489849,5.9039190124553045,84.47751890359844,64.8148507603633,77.70835734951528,85
89.36898405726623,8.138956741926965,76.74492840052497,65.3781395875938,68.88938990388934,85
95.377194257474,12.22081058110333,80.75220660288461,67.03096910111519,72.97287957667886,85
90.44808001721204,9.745990449790098,85.16183461324785,69.81183780621625,70.750359161507,85
60.643895643203706,0.5619525247856894,4.981920032831908,2.9532525659568156,6.446777114726004,40
59.0520916630252,0.0,7.243798745209167,9.420180508640309,0.8993259146671959,40
91.63895290956097,7.719568148040956,32.48300340772139,26.34043872529511,34.075326646674014,65
89.68868661606021,6.694805034019955,36.43103184019077,26.78334930781012,24.54073464191049,65
88.24159064503813,6.288952638065083,35.167647510342846,24.456332653641468,34.41141086214683,85
91.75170034521936,10.655013751141643,47.9695340633256,35.68666907467412,34.954919151797085,85
90.64968441827642,11.739995146803949,67.88555404572692,54.94245802337259,62.32151022946463,65
87.84827353430924,6.314228223899078,85.31405930373361,70.86636754052283,83.03531873071813,65
58.93973381107272,1.3480901697621386,5.999562692937664,6.694564784194629,1.2770727567155085,40
58.80378610774765,1.6367724269406438,6.088369646365622,3.097285638901103,5.760565537009818,40
89.81757521841216,8.074670273744204,84.7609662809081,66.13456647503912,79.95268263005201,85
89.34573628243892,7.381126386040402,91.8084591396764,75.46823329177028,78.12123772971368,85
88.10189442268651,5.743064721253761,88.88974149169418,66.22470462373946,76.25669542080263,85
93.52845222843625,7.233763615437904,94.10244851995526,80.22656081073117,86.37367495091738,85
89.71989280671094,8.271232882354568,46.49020651843203,37.70430066283958,39.1529792184256,85
91.44816561522913,5.632868902835144,55.189386580433734,45.92604236109434,48.04677917684874,85
60.678674404173144,7.7275981127925055,55.51719080139818,50.08894021101974,53.688190017074625,65
61.06399084921255,3.7347234105829408,54.66794097987803,39.33257994242018,45.0054001724111,65
87.5787893568893,6.639488337776104,89.2731598761496,66.69867071519202,73.79792932260352,85
91.41312196195594,6.493169311804772,75.28335597247482,60.99274667595218,67.54372472720752,85
60.25601806144462,8.107273529611518,44.43680706235708,30.6038392963259,36.5951003499698,65
58.97802210674279,9.153190342730305,50.140934646141226,31.539967160007258,42.99629145775441,65
59.49410251209256,0.0,26.8523291904534,16.79932334850572,24.759503354011738,40
61.98870542012725,0.0,31.008326170398885,18.143849595955803,27.61851229136949,40
87.26110832727916,9.658899693594325,65.62642172306109,56.22978069295338,60.49901309388492,85
92.52156259294249,10.367821591055673,64.18765860638115,53.43081277757682,63.76470354054081,85
91.26743321873533,11.629000193335921,88.58373936634626,71.28837558479275,83.35826595613477,65
86.88889855020722,10.738183049075332,95.37627130262268,72.07756277660368,88.43627349520047,65
58.246944501034086,9.521968756938714,46.42723736887199,35.07813719598406,40.670812616566764,65
61.33490307555625,7.455676697099201,55.11275668584468,43.59073895017644,48.891226095869904,65
87.1968979444002,8.72443278646761,57.344751706312515,43.763021860990015,47.72455705235258,65
90.89671673492796,9.671448657550025,50.481852481333,39.63088416497605,46.01918461790845,65
88.17695848833213,6.036550167370516,53.53201305962384,37.872651638460475,48.91410256340434,65
90.01076367791566,5.353513633282271,57.04451878925368,36.02206590447458,48.96501219528376,65
89.08263811693158,9.653801695500288,52.830048724146536,44.829592185642824,50.041320755292716,65
91.08537208562669,7.909606723557173,54.88845276664385,37.258809822459106,52.36798174037564,65
63.47465903870122,8.59186848022607,78.98813703911475,56.15296001500017,73.15284449090038,65
61.373491473322616,6.604119975270802,76.36060712798414,57.53662042974678,69.3316620051563,65
57.79511702477131,7.147225990899512,61.16587006139843,49.37274878362697,50.034490837849745,40
64.55375202893777,4.270910859097709,58.227156135379154,42.78144228586605,54.06326239345659,40
91.4082268403055,8.231663109905416,82.54631877202033,63.19862300674225,68.77177114411883,65
89.54475406903227,9.413323324894606,78.7104124522813,66.20553943357444,64.01591814737789,65
88.20811075461606,3.948525905766262,90.2737686533963,76.82756199989272,76.98369204905603,85
89.05110856125168,7.04456232544645,88.51301837047998,68.19552542539067,81.7206361096951,85
90.70909377498266,11.002710027170796,13.316275786801512,9.130631893525855,13.723636887480803,85
92.93354920701219,8.828468880837834,9.600334483721436,10.234060870492527,17.94709391208448,85
62.48566761676711,11.610532278829492,28.57920380707224,26.675118803267456,21.557641017120524,65
60.633763191136204,8.391368184915295,27.36683905150945,20.28278652208252,24.74781749922634,65
88.53607438296848,8.288250230543083,65.47648481903666,46.49526786936689,60.47318844613324,65
88.62095249756544,4.159573889836884,60.537749397873384,50.1007279039932,50.57684524750441,65
89.33985754072076,7.686381660169723,52.854775232329295,45.59233688585312,45.7036202537912,85
92.33468844871032,10.356907241772229,44.891964320866975,28.118950277664986,47.80287231021598,85
85.48502458877341,7.95207070795791,86.71498026373064,73.5057124246432,73.68544479399016,85
91.41594179722549,9.081655538279053,85.31350427131503,70.11102699608729,82.26782473845515,85
61.4133181568677,8.032867505746486,78.54790239295288,71.43165954221216,72.65703374269735,65
59.90064627339203,6.958872282004945,80.13328064463525,65.14299364040309,67.77432224728459,65
58.48906297438092,11.332349378076529,85.01839650389765,66.2655854170905,72.05831058970176,65
60.06877804319923,5.238327517859199,88.6224164106676,75.73536415366675,71.60644181926406,65
93.5129645656167,9.518847597436485,80.2323208432965,70.41991699690956,76.74286707013738,85
90.31527033792966,11.613505973760734,83.88474377345527,72.28230121921561,82.15299388016805,85
92.0118920176935,11.762313942157231,69.82704840176208,53.96840582336062,63.8216193469878,85
89.8417160905115,10.838637597804025,74.95139798049834,55.55497197966138,61.14303855293312,85
62.552858980851134,0.0,50.3333013971013,40.030890183049124,45.168585798799676,40
63.460558352217525,2.615734848386941,52.12888442786199,34.686613222922645,40.476961264095564,40
89.32919147914927,8.922723777993594,66.85039675410908,50.196343329275464,57.81319808033395,65
87.48777046423649,6.102970557759136,67.0781228661646,49.37382651949075,65.09056990561037,65
88.92793379902851,10.731686601719337,75.7803977215088,66.12377032326395,70.1067405842791,65
86.96336997281452,12.60903486556139,81.5730054849848,61.39286784327374,73.84210214772311,65
58.76845971341769,0.0,5.227381579406759,2.0884657166115925,5.659325724706564,40
59.79036312915284,0.0,6.539071998596499,10.253006644750538,7.917450859977904,40
94.10422717350725,9.336078758754773,33.26612560598532,25.898155570389886,29.367070903279096,65
93.80198270866241,4.645735914415208,34.52899098139369,27.620696316647592,36.19519319271883,65
60.58970034686315,2.3612837203782244,44.8370607526442,40.271896148274216,39.403177118467276,40
62.47283209901771,5.381814166873095,50.9030097975485,36.61717740834486,38.23278653612217,40
87.68157621326111,1.8401750328119442,12.85123057854261,10.02235453627079,14.885777412219314,65
91.09520589320027,3.3355056290503415,20.323436239197644,13.566211692497237,20.695613351698366,65
57.51075819652916,1.1438596617942278,22.541454968320615,9.927723767041098,20.484565283569214,40
59.78975159783913,0.955177638969761,26.464694940677887,22.735332993217177,24.187417201299134,40
58.03118435105261,1.6482443323045999,42.63387536191974,28.275484880657505,30.03748744965262,65
60.80201445685708,2.679757556951041,51.28441027558768,46.065942840002705,40.63041162506456,65
59.34241428775007,0.0,21.150617393843994,16.08742760436253,12.102776829281014,40
90.39393144426815,1.1977058254435535,33.201959793082736,23.503917215587812,25.840630529463073,65
84.2042401485809,1.4872969528710476,32.23199282564398,28.457281576592347,23.519204611296573,65
91.60346013102273,3.3071788976103864,63.40633614241854,53.817057817848315,53.502741367270126,65
89.70048882149214,9.092940161630194,63.85645936156514,52.770334516896654,57.305568508766555,85
89.15805946932765,0.8991109955195689,13.011874703232081,12.495262218265301,12.943147749166583,65
58.94215516785894,0.8279921103224719,11.844857614947781,0.3937162499265523,0.6078987218295482,40
58.12542650170044,0.0,16.795817410060224,15.880750237260527,15.427265719972265,40
56.12587700726005,4.938982804339053,58.26229017104983,51.034853765570524,59.979296470576344,85
92.68248096286668,2.553515830452127,46.1058744980867,40.60005801891724,48.4898668382258,65
59.406614524902785,2.9221166981019047,56.66456167660748,44.12785261422086,53.38588431423072,65
59.06349167457084,3.152333355902252,72.37107845462579,63.099249235844376,71.5637216988335,65
87.95808143343791,2.7945913700313616,83.62829743505043,68.19475989329497,72.39693867762026,65
89.38129607022476,6.670778723761497,79.33881070296603,63.93021844398772,71.8347123231256,85
58.47728868763026,3.23747076898801,72.88158243699958,51.83782040649082,61.07090343903238,65
87.98964492013276,6.463111191253065,43.10335679820386,40.59686638706683,40.17737482005896,65
88.6324757951684,0.0,52.481848230674764,49.29614508905866,46.12129743730534,65
57.49286904931225,0.0,29.163293866853664,22.082382233725763,30.009095108293003,40
58.41118858195042,0.0,33.64978097720159,30.6472744192972,28.274398842095266,40
62.05151114983203,0.08392064117742415,30.30102007938631,20.890665258914282,30.685114827420133,40
87.96661968643159,3.072805008594993,34.17630105312331,33.7054949234078,28.50979442256651,65
59.487178035650594,0.0,26.602747009780682,16.24859116646205,25.2880847304414,40
90.02090946749067,8.347642140874008,60.92106486965239,43.2150715430191,53.729835965534114,65
90.22912908494257,10.669709238477527,35.56364369111507,26.577526421651804,33.17441088510446,65
89.02449656223838,5.394274528363802,57.084692104388225,44.33217097351174,50.8508659063772,85
59.72864971255359,2.6091289187145064,15.444408059516777,21.285656379910385,17.329573752835252,40
62.25700623914732,2.780543107787812,28.877827805943543,22.21683602682244,27.236700248697662,40
56.25838063552396,0.0,27.98697278025448,20.9373279820136,20.603490183849964,40
57.20550902130187,0.2683058902729325,27.222223578756484,19.310159419439948,22.07367787489075,40
60.492902850631836,2.142655720278264,21.144563214022963,13.864730396481438,19.545658209311423,40
58.155590674904175,0.13060812699394264,14.241038447635384,11.212474831317827,13.331915287658097,40
91.70952625571343,7.391119076864649,62.75414331857488,53.97291100964367,62.581321949632205,65
61.32172599077723,5.128763339839534,1.4058269859474093,0.0,1.3441374419628298,40
90.57808557842468,11.322968787639624,58.50154159474355,49.742887466462975,55.57115264477459,65
58.916535305815586,0.0,40.86658432432877,29.188619473041,36.48086243417746,40
90.20444372740779,0.0,36.85714050562207,25.893307921723082,32.03750084295165,65
62.1425655859504,1.5563295487914632,22.976714221029997,16.430798755923824,17.811148744306116,40
90.14499563606797,2.7543074536260903,62.35258570964951,54.77947703394048,58.20267801056314,65
90.58481141674847,0.0,64.81434398967767,57.30933286979293,56.72098755152519,65
60.74064532850557,0.0,47.01803130534847,42.93722210596827,43.266228827294995,40
60.19722166082672,2.8200766892448783,24.256604982031515,16.804449619209425,21.17576657913436,40
88.8199257929137,0.0,78.2385992622843,59.794747830819375,73.63571023964275,85
91.30887846649256,7.792022250349953,58.6504409426325,42.554608600223936,53.31464975948931,85
86.04819194255498,3.167059481373495,61.66035107547706,44.621863744795824,49.97801323978336,65
57.22961975217392,0.7118021258519307,43.91611887623925,34.921826568891596,37.390176248210786,40
62.113631578968764,1.1163269450929363,43.297337444094254,34.88642171984457,41.50191655119261,40
89.79752742854708,9.28256455530923,41.813113498931266,30.880835954449324,31.582400125454086,65
93.73869705526248,6.288796366090423,58.63020479526433,48.1464947345726,55.05076274070366,85
60.104583208218294,4.070020230850334,23.3903022966575,12.727702421224315,24.964368383537423,40
61.156489625079615,1.1081949370816928,15.801808169791393,8.595249184447788,18.805945282275257,40
57.55207926077673,0.6285403856053676,6.2221151559421175,9.070688787247239,3.9642358959360053,40
60.56294496040798,1.2288852993469948,4.834449766889332,2.2094846202848872,1.896124854160297,40
92.26154162928964,4.674637322683372,37.99515980956078,35.56263217680603,40.82009610143034,65
89.07865283293091,3.063536945642814,30.238797543734954,31.002664680631923,28.577242790296225,65
59.987769701961454,1.2461076867203489,23.11828002866479,19.02036004642677,22.499125633507276,40
91.63636377276137,6.797632407716727,42.61333476108822,29.492441837615292,42.58158371200863,65
92.04522612539606,8.698745531452827,86.75711546302692,71.61221723494802,68.62243298156173,85
90.2674706896181,2.4299809052648014,15.76864366921315,12.045124465126525,14.608333183581287,65
60.72046212082,0.0,0.0,4.099537436032331,2.8536873353985825,40
60.76253693532654,2.9524784504256063,19.319821163281762,15.623224104138936,19.99240428381976,40
59.959514660389615,2.4254293721446665,25.345878461809342,20.80176794948124,23.750523769837535,65
89.27556857701309,5.464342698864929,72.16566998198527,53.01709693374381,64.47282929601414,85
89.19287880952542,4.9229211046651855,46.186372861356205,38.64978985466674,45.582674299654904,85
89.50105171623191,3.118332030644024,30.949363986141407,24.537865277012855,29.12348550368315,65
57.5015677468226,3.963569255258883,13.007788450607348,9.575213933055903,11.663528045206295,40
89.81795064516334,0.42475554586244946,24.732308070340302,16.484130786439845,18.241747243809524,65
89.34638597349395,0.0,11.351660313239787,8.823758522552852,0.0,40
62.49665841836409,1.5822618760925504,22.200440442585595,17.095156030958346,14.379322680467878,65
88.00737328624234,0.7727170564819169,15.702274572301208,4.233189090082017,18.112101227080593,40
91.53823409911351,10.063465550169715,51.08906948947842,40.27464854539984,43.73718580332561,65
89.31530477111633,5.165541546715388,38.818615377864006,32.1025414841243,28.203674373307408,65
87.3608722512716,8.230949699089923,29.258647501602095,25.230396075747258,32.874526081204465,65
63.588844042139186,0.0,12.579222629753414,11.387799514086094,3.616485996899521,40
84.05427911870906,5.1893479939417055,64.05265821866371,46.498994867013884,59.04907558905935,85
